Run timestamp: 20260413_211208
Config: {'epochs': 50, 'early_stopping_patience': 7, 'weighted_ce': False, 'augmentation': True, 'dropout': False, 'lr_scheduler': True, 'pretrained_encoder': False, 'kfold': True}


Fold 1/5
  Epoch 43 | Train Loss: 0.0728 | Val Loss: 0.0420 | IoU bg: 0.993 crop: 0.665 weed: 0.698 | LR: 0.000049
  Epoch 44 | Train Loss: 0.0672 | Val Loss: 0.0407 | IoU bg: 0.993 crop: 0.667 weed: 0.692 | LR: 0.000036
  Epoch 45 | Train Loss: 0.0681 | Val Loss: 0.0402 | IoU bg: 0.993 crop: 0.683 weed: 0.683 | LR: 0.000025
  Epoch 46 | Train Loss: 0.0667 | Val Loss: 0.0407 | IoU bg: 0.993 crop: 0.685 weed: 0.689 | LR: 0.000017
  Epoch 47 | Train Loss: 0.0721 | Val Loss: 0.0419 | IoU bg: 0.993 crop: 0.683 weed: 0.685 | LR: 0.000010
  Epoch 48 | Train Loss: 0.0694 | Val Loss: 0.0419 | IoU bg: 0.992 crop: 0.681 weed: 0.680 | LR: 0.000005
  Epoch 49 | Train Loss: 0.0726 | Val Loss: 0.0418 | IoU bg: 0.993 crop: 0.679 weed: 0.688 | LR: 0.000002
  Epoch 50 | Train Loss: 0.0670 | Val Loss: 0.0413 | IoU bg: 0.993 crop: 0.673 weed: 0.689 | LR: 0.000001
  Best epoch 45 | IoU crop: 0.683 weed: 0.683

Fold 2/5
  Epoch 01 | Train Loss: 0.8873 | Val Loss: 0.9303 | IoU bg: 0.951 crop: 0.000 weed: 0.000 | LR: 0.000999
  Epoch 02 | Train Loss: 0.6090 | Val Loss: 0.5938 | IoU bg: 0.951 crop: 0.000 weed: 0.000 | LR: 0.000996
  Epoch 03 | Train Loss: 0.4951 | Val Loss: 0.4860 | IoU bg: 0.951 crop: 0.000 weed: 0.000 | LR: 0.000991
  Epoch 04 | Train Loss: 0.4211 | Val Loss: 0.4415 | IoU bg: 0.951 crop: 0.000 weed: 0.000 | LR: 0.000984
  Epoch 05 | Train Loss: 0.3540 | Val Loss: 0.4142 | IoU bg: 0.951 crop: 0.000 weed: 0.000 | LR: 0.000976
